"";"paste";"dotmusic";"bostonglobe";"filter";"independent";"revolver";"blabbermouth";"blare";"rapreviews";"kerrang";"times";"q";"yahoo";"ign";"roughstock";"allmusic";"austinchronicle";"drownedinsound";"stylus";"slant";"usatoday";"metalhammer";"about";"americansongwriter";"djbooth";"vibe";"prefix";"phoenix";"beatsperminute";"rollingstone";"digitalspy";"e";"fly";"entertainment";"robertchristgau";"observer";"xxl";"mojo";"chicagotribune";"now";"absolutepunk";"nme";"rocksound";"noripcord";"consequenceofsound";"newyorktimes";"hotpress";"cokemachineglow";"chartattack";"popmatters";"skinny";"underradar";"hiphopdx";"melodic";"dusted";"punknews";"countryweekly";"villagevoice";"musicbox";"billboard";"thisisfakediy";"people";"blender";"uncut";"playlouder";"tinymixtapes";"clash";"guardian";"artistdirect";"dailytelegraph";"musicomh";"exclaim";"onethirtybpm";"washingtonpost";"bbc";"a";"sputnikmusic";"urb";"rollingstonealbumguide";"rockfeedback";"pitchforkmedia";"virgin";"losangelestimes";"entertainmentweekly";"msnmusic";"okayplayer";"spin";"alternativepress"
"http://dbpedia.org/resource/Bring_on_the_Comets";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"0.125";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"0.65";"";"0.8";"";"";"0.45999999999999996";"";"";"";"";"";"0.3";"0.4"
"http://dbpedia.org/resource/Overexposed_(album)";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"0.4";""
"http://dbpedia.org/resource/The_Spirit_Indestructible";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.875";"";"";"";"";""
"http://dbpedia.org/resource/Night_on_Fire";"0.4";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"0.6";"";"0.7";"0.7";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.42000000000000004";"";"";"";"";"";"";"0.4"
"http://dbpedia.org/resource/Snakes_for_the_Divine";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"0.9";"";"0.7";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Gavin_DeGraw_(album)";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";""
"http://dbpedia.org/resource/Skying";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.8";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"0.8";"";"";"";"";"";"";"1";"";"";"";"";"0.8";"0.75";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Thecontrollersphere";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"0.6";"";"0.7";"";"";"";"";"";"";"";"";"0.52";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6599999999999999";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Outside_Closer";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.9";"0.8500000000000001";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.86";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Live_from_the_Kitchen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Glassheart";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"0.6";"";"";"";"";"";""
"http://dbpedia.org/resource/Stay_Positive_(album)";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.6";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"0.9";"0.9";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8400000000000001";"";"";"0.9";"";"";"";"0.9"
"http://dbpedia.org/resource/The_Last_Kiss_(album)";"";"";"";"";"";"";"";"";"0.75";"";"";"";"";"";"";"0.5";"";"";"";"";"0.75";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.52";"";"";"0.8";"";"";"0.4";""
"http://dbpedia.org/resource/Miss_Machine";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"1.0";"0.8";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"0.9";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6799999999999999";"";"";"";"";"";"";""
"http://dbpedia.org/resource/You_Gotta_Go_There_to_Come_Back";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/The_Noise_Made_by_People";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Armchair_Apocrypha";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"0.8500000000000001";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"0.8";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.77";"";"";"";"";"";"";""
"http://dbpedia.org/resource/The_Futureheads_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.8500000000000001";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8300000000000001";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Humanoid_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";""
"http://dbpedia.org/resource/Fly_from_Here";"0.82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/All_Is_Dream";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.85";"";"";"";"";"";"";""
"http://dbpedia.org/resource/WZRD_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"0.58";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"0.4";"";"";"";"";"";"";"";"0.776";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/You_Forgot_It_in_People";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.9";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9199999999999999";"";"";"";"";"";"0.8500000000000001";""
"http://dbpedia.org/resource/Grand_Champ";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"0.7";"";"";"";"";"0.75";"";"";"";"";"0.7";"";"";"";"0.6";"";"0.75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";""
"http://dbpedia.org/resource/David_Cook_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"0.625";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"0.3";"";"";"";"";"";"0.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";""
"http://dbpedia.org/resource/Songs_from_the_Sparkle_Lounge";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"0.6";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/One_Kind_Favor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Euphoric_Heartbreak";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"0.6";"";"0.8";"";"";"";"";"1";"";"";"";"";"";"0.41";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Conspiracy_of_One";"";"";"";"";"";"";"";"";"";"1.0";"";"0.6";"0.5";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"0.7";""
"http://dbpedia.org/resource/Infiniheart";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"0.71";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Ghetto_Postage";"";"";"";"";"";"";"";"";"0.65";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"";""
"http://dbpedia.org/resource/Two_Dancers";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"0.8";"";"0.9";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"0.8400000000000001";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Jennifer_Hudson_(album)";"";"";"1";"";"";"";"";"";"";"";"0.6";"";"";"";"";"0.5";"";"";"";"0.5";"";"";"0.9";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"";""
"http://dbpedia.org/resource/Machine_(EP)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"0.5";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"0.39";"";"";"";"";"";"";""
"http://dbpedia.org/resource/22-20s_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6599999999999999";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Modern_Apprentice";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Ghostbird";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/The_Magic_Position";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"0.8";"0.9";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.8";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"0.8300000000000001";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Soul_Caddy";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/The_Adventures_of_Ghosthorse_and_Stillborn";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"0.8";"";"0.9";"0.75";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"0.22999999999999998";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Metals_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"0.6";"0.625";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.82";"";"";"0.8500000000000001";"";"";"";"";"0.77";"";"";"0.8500000000000001";"";"";"0.7";""
"http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"0.8";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"0.79";"";"";"0.8500000000000001";"";"";"0.9";""
"http://dbpedia.org/resource/Monsters_of_Folk_(album)";"";"";"";"";"";"";"";"";"";"";"0.8";"0.8";"";"";"";"0.7";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.8";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"0.9";"";"";"";"0.65";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Under_Cold_Blue_Stars";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.64";"";"";"";"";"";"";""
"http://dbpedia.org/resource/For_Hero:_For_Fool";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"0.8500000000000001";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Marnie_Stern_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.79";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Are_You_Passionate%3F";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Little_Sparrow";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/American_Tragedy_Redux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/I_Am_Gemini";"0.78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.47000000000000003";"";"";"";"";"";"";"0.7"
"http://dbpedia.org/resource/Tha_Carter_III";"";"";"";"";"";"";"";"";"0.85";"";"";"";"";"";"";"0.8";"";"";"";"";"0.875";"";"";"";"";"";"";"0.875";"";"0.9";"";"";"";"";"0.9";"";"";"";"";"1.0";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"0.8699999999999999";"";"";"0.8";"";"";"";""
"http://dbpedia.org/resource/Get_Behind_Me_Satan";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"0.73";"";"1.0";"0.75";"";"";"0.8";""
"http://dbpedia.org/resource/Secret_South";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6900000000000001";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Brassbound";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Figure_8_(album)";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"0.9";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"0.6900000000000001";"";"";"0.8";"";"";"";""
"http://dbpedia.org/resource/13_&_God_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Splinter_(The_Offspring_album)";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"0.5";"";"";"";"";"0.625";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"0.5";"0.6"
"http://dbpedia.org/resource/Next_Big_Thing";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"0.8";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";""
"http://dbpedia.org/resource/Major/Minor_(album)";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.95";"";"0.9";"";"";"";"";"";"";"0.6";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"0.9";"";"";"";"";"";"";"";"";"";"";"1.0"
"http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.8";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";""
